analysis_group,state,fia_species_code,scientific_name,period,cell_id,effort_count,focal_count
NC|762|Prunus serotina,NC,762,Prunus serotina,late,71_-166,1830,44
NC|762|Prunus serotina,NC,762,Prunus serotina,late,71_-167,520,1
NC|762|Prunus serotina,NC,762,Prunus serotina,late,71_-168,18,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-152,405,29
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-153,42,8
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-154,43,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-155,22,2
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-156,61,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-157,110,1
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-158,1421,38
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-159,1353,32
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-160,1118,20
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-161,788,14
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-162,165,2
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-163,489,8
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-164,1835,48
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-165,73,3
NC|762|Prunus serotina,NC,762,Prunus serotina,late,72_-166,12,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-152,6,1
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-153,15,2
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-154,3,1
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-155,2,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-156,8,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-157,3,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-158,1,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-159,5,1
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-160,12,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-161,2,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-162,23,1
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-163,21,0
NC|762|Prunus serotina,NC,762,Prunus serotina,late,73_-164,22,0
NC|802|Quercus alba,NC,802,Quercus alba,early,67_-156,3,0
NC|802|Quercus alba,NC,802,Quercus alba,early,67_-157,2,0
NC|802|Quercus alba,NC,802,Quercus alba,early,68_-156,22,0
NC|802|Quercus alba,NC,802,Quercus alba,early,68_-157,3,0
NC|802|Quercus alba,NC,802,Quercus alba,early,68_-159,9,0
NC|802|Quercus alba,NC,802,Quercus alba,early,69_-154,10,1
NC|802|Quercus alba,NC,802,Quercus alba,early,69_-155,2,0
NC|802|Quercus alba,NC,802,Quercus alba,early,69_-156,2,0
NC|802|Quercus alba,NC,802,Quercus alba,early,69_-158,4,0
NC|802|Quercus alba,NC,802,Quercus alba,early,69_-159,3,0
NC|802|Quercus alba,NC,802,Quercus alba,early,69_-162,6,0
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-151,2,0
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-152,6,0
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-153,1,0
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-154,7,1
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-155,3,1
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-157,1,0
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-158,85,4
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-159,26,1
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-160,9,1
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-161,47,6
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-162,139,8
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-163,24,2
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-164,22,1
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-165,32,2
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-166,174,8
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-167,109,5
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-168,56,2
NC|802|Quercus alba,NC,802,Quercus alba,early,70_-169,11,0
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-152,13,0
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-153,7,1
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-154,19,2
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-155,2,0
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-156,2,0
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-157,53,4
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-158,779,64
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-159,545,38
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-160,27,3
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-161,10,0
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-162,35,3
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-163,54,4
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-164,40,1
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-165,213,12
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-166,156,6
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-167,102,5
NC|802|Quercus alba,NC,802,Quercus alba,early,71_-168,1,0
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-152,15,1
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-153,26,0
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-154,7,0
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-155,2,0
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-157,16,1
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-158,195,11
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-159,156,10
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-160,59,4
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-161,41,0
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-162,15,1
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-163,18,1
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-164,77,1
NC|802|Quercus alba,NC,802,Quercus alba,early,72_-165,14,0
NC|802|Quercus alba,NC,802,Quercus alba,early,73_-152,5,0
NC|802|Quercus alba,NC,802,Quercus alba,early,73_-153,3,0
NC|802|Quercus alba,NC,802,Quercus alba,early,73_-157,3,0
NC|802|Quercus alba,NC,802,Quercus alba,early,73_-164,1,0
NC|802|Quercus alba,NC,802,Quercus alba,late,67_-156,35,0
NC|802|Quercus alba,NC,802,Quercus alba,late,67_-157,55,0
NC|802|Quercus alba,NC,802,Quercus alba,late,67_-158,9,0
NC|802|Quercus alba,NC,802,Quercus alba,late,68_-155,2,0
NC|802|Quercus alba,NC,802,Quercus alba,late,68_-156,424,5
NC|802|Quercus alba,NC,802,Quercus alba,late,68_-157,50,1
NC|802|Quercus alba,NC,802,Quercus alba,late,68_-158,26,2
NC|802|Quercus alba,NC,802,Quercus alba,late,68_-159,5,0
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-153,2,0
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-154,178,5
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-155,107,3
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-156,21,0
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-157,13,0
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-158,35,4
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-159,80,3
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-160,62,2
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-161,188,14
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-162,85,1
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-167,1,0
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-168,4,1
NC|802|Quercus alba,NC,802,Quercus alba,late,69_-169,2,0
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-151,10,0
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-152,88,0
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-153,8,0
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-154,32,0
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-155,59,2
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-156,54,3
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-157,22,1
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-158,244,14
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-159,307,7
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-160,108,2
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-161,287,21
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-162,1286,70
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-163,382,12
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-164,101,3
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-165,586,20
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-166,1560,24
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-167,1231,40
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-168,684,18
NC|802|Quercus alba,NC,802,Quercus alba,late,70_-169,68,0
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-151,20,0
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-152,119,0
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-153,23,0
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-154,46,0
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-155,131,4
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-156,62,4
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-157,563,47
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-158,5141,327
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-159,3247,202
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-160,228,8
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-161,299,18
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-162,370,17
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-163,844,48
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-164,573,15
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-165,1518,36
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-166,1830,52
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-167,520,10
NC|802|Quercus alba,NC,802,Quercus alba,late,71_-168,18,0
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-152,405,40
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-153,42,2
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-154,43,0
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-155,22,0
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-156,61,2
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-157,110,4
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-158,1421,75
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-159,1353,66
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-160,1118,80
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-161,788,30
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-162,165,8
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-163,489,18
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-164,1835,38
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-165,73,0
NC|802|Quercus alba,NC,802,Quercus alba,late,72_-166,12,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-152,6,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-153,15,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-154,3,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-155,2,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-156,8,1
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-157,3,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-158,1,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-159,5,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-160,12,1
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-161,2,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-162,23,0
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-163,21,2
NC|802|Quercus alba,NC,802,Quercus alba,late,73_-164,22,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,67_-156,3,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,67_-157,2,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,68_-156,22,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,68_-157,3,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,68_-159,9,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,69_-154,10,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,69_-155,2,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,69_-156,2,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,69_-158,4,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,69_-159,3,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,69_-162,6,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-151,2,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-152,6,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-153,1,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-154,7,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-155,3,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-157,1,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-158,85,1
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-159,26,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-160,9,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-161,47,2
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-162,139,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-163,24,1
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-164,22,1
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-165,32,2
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-166,174,8
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-167,109,4
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-168,56,2
NC|832|Quercus prinus,NC,832,Quercus prinus,early,70_-169,11,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,71_-152,13,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,71_-153,7,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,71_-154,19,0
NC|832|Quercus prinus,NC,832,Quercus prinus,early,71_-155,2,0
